Quelle,Stadt,URL PARENT,Dateibezeichnung,URL Datei,Format,Beschreibung,Zeitlicher Bezug,Lizenz,Kosten,Veröffentlichende Stelle,Arbeitsmarkt,Bevölkerung,Bildung und Wissenschaft,Haushalt und Steuern,Stadtentwicklung und Bebauung,Wohnen und Immobilien,Sozialleistungen,Öffentl. Sicherheit,Gesundheit,Kunst und Kultur,Land- und Forstwirtschaft,Sport und Freizeit,Umwelt,Transport und Verkehr,"Energie, Ver- und Entsorgung",Politik und Wahlen,Gesetze und Justiz,Wirtschaft und Wirtschaftsförderung,Tourismus,Verbraucher,Sonstiges,Noch nicht kategorisiert
d,hamburg.de,,Bebauungsplan Osdorf 5 Hamburg,http://www.hamburg.de/bebauungsplaene-online.de,PDF,"Der Bebauungsplan Osdorf 5 für das Plangebiet Am Botterbarg - Nord- und Ostgrenze des Flurstücks 1005 sowie West- und Nordgrenze des Flurstücks 1657 der Gemarkung Osdorf Am Osdorfer Born -Am Eichenplatz - Osdorfer Landstraße (Bezirk Altona, Ortsteil 220) wird festgestellt.",,dl-de-by-1.0,,Landesbetrieb Geoinformation und Vermessung (LGV) Hamburg,,,,,x,x,,,,,,,,,,,,,,,,
d,hamburg.de,,Bebauungsplan Sasel 15-Wellingsbüttel 10 Hamburg,http://www.hamburg.de/bebauungsplaene-online.de,PDF,"Der Bebauungsplan Sasel 15 / Wellingsbüttel 10 für den Geltungsbereich Am Pfeilshof-Kipps Weg-Volksdorfer Weg-Gilcherweg-Süd- und Ostgrenzen des Flurstücks 3058 der Gemarkung Sasel (Bezirk Wandsbek, Ortsteile 517 und 518) wird festgestellt.",,dl-de-by-1.0,,Landesbetrieb Geoinformation und Vermessung (LGV) Hamburg,,,,,x,x,,,,,,,,,,,,,,,,
d,hamburg.de,,Bebauungsplan Lurup 19 Hamburg,http://www.hamburg.de/bebauungsplaene-online.de,PDF,"Der Bebauungsplan Lurup 19 für den Geltungsbebereich Luruper Drift - Schreinerweg - über das Flurstück 3234, Südgrenzen der Flurstücke 3234 und 69, Westgrenze des Flurstücks 69 der Gemarkung Groß Flottbek (Bezirk Altona, Ortsteil 219) wird festgestellt.",,dl-de-by-1.0,,Landesbetrieb Geoinformation und Vermessung (LGV) Hamburg,,,,,x,x,,,,,,,,,,,,,,,,
d,hamburg.de,,Soziale Erhaltungsverordnungen - Gebiete in Hamburg,http://www.hamburg.de/soziale-erhaltungsverordnungen,"GML,WMS,PDF","Soziale Erhaltungsverordnung nach §172 Abs.1 Satz 1 Nr. 2 BauGB
Umwandlungsverordnung nach §172 Abs. 1 Satz 4 BauGB

Die Karte zeigt Gebiete mit bestehenden oder in Vorbereitung befindlichen Sozialen Erhaltungsverordnungen in Hamburg. Der Verfahrensstand der Gebiete (im Aufstellungsverfahren, in Kraft) wird gekennzeichnet. In Gebieten mit rechtskräftiger Sozialer Erhaltungsverordnung gilt automatisch die Umwandlungsverordnung. 

Aktuell sind Soziale Erhaltungsverordnungen für folgende Bereiche erlassen worden: Südliche Neustadt, St. Pauli, St. Georg (Bezirk Hamburg-Mitte), Altona-Altstadt, das Schanzenviertel und das Osterkirchenviertel (Bezirk Altona).
In Vorbereitung sind Verordnungen für Bahrenfeld-Süd und Ottensen (Bezirk Altona) sowie Eimsbüttel Süd (Bezirk Eimsbüttel).

Die Soziale Erhaltungsverordnung kommt vorwiegend in innenstadtnahen, intakten, unter Aufwertungs- und Verdrängungsdruck stehenden Gebieten zum Einsatz. Bewährte, ausgewogene Bewohnerstrukturen sollen dort erhalten bleiben, Einwohnerinnen und Einwohner mit niedrigem Einkommen nicht in Gebiete abgedrängt werden, die bereits von ökonomisch schwachen Bevölkerungsschichten geprägt sind. 
Eigentümer, deren Gebäude in diesen Stadtteilen liegen, müssen
<ul>
<li>bauliche Änderungen, Umbauten, Ausbauten und Erweiterungen der Wohnung mit mietsteigernder Wirkung</li>
<li>Änderungen der Nutzungsart</li>
<li>den Abriss von Gebäuden oder Gebäudeteilen</li> 
</ul>

beim zuständigen Bezirksamt beantragen und genehmigen lassen. Dort wird überprüft, ob durch die beabsichtigten Maßnahmen nachteilige Auswirkungen auf die Zusammensetzung der Bevölkerung zu befürchten sind.

Anträge müssen genehmigt werden, wenn 

<ul>
<li>eine zeitgemäße Ausstattung  hergestellt werden soll, wie sie eine durchschnittliche Wohnung unter Berücksichtigung der bauordnungsrechtlichen Mindestanforderungen im Gebiet der Sozialen Erhaltungsverordnung besitzt. Bestimmender Maßstab ist der das konkrete Erhaltungsgebiet prägende Standard einer Wohnung.</li>
<li>der Erhalt des Gebäudes wirtschaftlich nicht mehr zumutbar ist.</li>
</ul>

Ein individueller Mieterschutz ist mit der Sozialen Erhaltungsverordnung nicht verbunden, da es sich um ein städtebauliches Instrument handelt und nicht um ein mietrechtliches.

Am 6.1.1998 hat der Senat die  Umwandlungsverordnung mit einer Geltungsdauer von 5 Jahren eingeführt, die seitdem viermal verlängert wurde, zuletzt bis Ende 2018. Seitdem muss die Umwandlung von Miet- in Eigentumswohnungen, d.h. die Bildung von Sondereigentum an Wohnungen und auch von Teileigentum an Gewerberäumen in Gebieten mit Sozialer Erhaltungsverordnung ebenfalls beim Bezirksamt beantragt und genehmigt werden. Die Genehmigung zur Umwandlung von Miet- in Eigentumswohnungen wird in der Regel nicht erteilt, wenn die Zusammensetzung der Wohnbevölkerung aus besonderen städtebaulichen Gründen gefährdet erscheint, also insbesondere dann, wenn die Eigentümerin oder der Eigentümer in spekulativer Absicht handelt, mit den entsprechenden Nachteilen für die Mieterinnen und Mieter.

Zeichnen sich in den Erhaltungsgebieten Entwicklungen auf dem Grundstücksmarkt ab, die den Zielen der Verordnung widersprechen, hat die Stadt zudem die Möglichkeit, das Vorkaufsrecht (§24 BauGB) auszuüben. Bei jedem Gebäude-Verkauf prüft die Verwaltung, ob durch spekulative Methoden die Erhaltungsziele gefährdet werden. 

Die Soziale Erhaltungsverordnung gilt für einen unbegrenzten Zeitraum. Eine Überprüfung der Wirksamkeit wird in regelmäßigen Abständen, alle 5 Jahre unter Einbeziehung der Umwandlungsverordnung, vorgenommen.

Weitere Informationen: <a href=""http://www.hamburg.de/soziale-erhaltungsverordnungen"" target=""_blank"">www.hamburg.de/soziale-erhaltungsverordnungen</a>",,dl-de-by-1.0,,"Behörde für Stadtentwicklung und Umwelt, Amt für Wohnen, Stadterneuerung und Bodenordnung",,,,,x,x,,,,,,,,,,,,,,,,
d,hamburg.de,,Bebauungsplan Altona-Altstadt 14 Hamburg,http://www.hamburg.de/bebauungsplaene-online.de,PDF,"Der Bebauungsplan Altona-Altstadt 14 für den Geltungsbereich Goethestraße - Große Bergstraße - Jessenstraße (Bezirk Altona, Ortsteil 203) wird festgestellt.",,dl-de-by-1.0,,Landesbetrieb Geoinformation und Vermessung (LGV) Hamburg,,,,,x,x,,,,,,,,,,,,,,,,
d,hamburg.de,,Bebauungsplan Wandsbek 19 Hamburg,http://www.hamburg.de/bebauungsplaene-online.de,PDF,"Der Bebauungsplan Wandsbek 19 für den Geltungsbereich Lesserstraße-über die Flurstücke 268 bis 266, Nordgrenze des Flurstücks 266 der Gemarkung Wandsbek (Bezirk Wandsbek, Ortsteil 506) wird festgestellt.",,dl-de-by-1.0,,Landesbetrieb Geoinformation und Vermessung (LGV) Hamburg,,,,,x,x,,,,,,,,,,,,,,,,
d,hamburg.de,,Bebauungsplan Schnelsen 39 Hamburg,http://www.hamburg.de/bebauungsplaene-online.de,PDF,"Der Bebauungsplan Schnelsen 39 für den Geltungsbereich Schleswiger Damm-Oldesloer Straße-Vielohweg-Bundesautobahn Hamburg-Flensburg (Bezirk Eimsbüttel, Ortsteil 319) wird festgestellt.",,dl-de-by-1.0,,Landesbetrieb Geoinformation und Vermessung (LGV) Hamburg,,,,,x,x,,,,,,,,,,,,,,,,
d,hamburg.de,,Bebauungsplan Iserbrook 22 Hamburg,http://www.hamburg.de/bebauungsplaene-online.de,PDF,"Der Bebauungsplan Iserbrook 22 für den Geltungsbereich südlich Sülldorfer Landstraße zwischen Schenefelder Landstraße und Bahnanlagen (Bezirk Altona, Ortsteil 224) wird festgestellt.
Das Gebiet wird wie folgt begrenzt:
Sülldorfer Landstraße - Schenefelder Landstraße - Darbovenstieg -über das Flurstück 1432 (Simrockstraße), Südgrenzen der Flurstücke 1396 und 1357, über das Flurstück 1313 (Bredkamp), Südgrenze des Flurstücks 1273 der Gemarkung Dockenhuden - Bahnanlagen - Westgrenzen der Flurstücke 1285, 1295, 1296, 1303 bis 1306 der Gemarkung Dockenhu-­ den, Westgrenze des Flurstücks 2406, über das Flurstück 395 (Hasenhöhe), über das Flurstück 2796 der Gemarkung Sülldorf
-Bahnanlagen-Westgrenze des Flurstücks 2770 der Gemarkung Sülldorf.",,dl-de-by-1.0,,Landesbetrieb Geoinformation und Vermessung (LGV) Hamburg,,,,,x,x,,,,,,,,,,,,,,,,
d,hamburg.de,,Bebauungsplan Volksdorf 38 Hamburg,http://www.hamburg.de/bebauungsplaene-online.de,PDF,"Der vorhabenbezogene Bebauungsplan Volksdorf 38 für den Geltungsbereich östlich der Farmsener Landstraße, nördlich des Meiendorfer Wegs und westlich des Bahndamms (Bezirk Wandsbek, Ortsteil 525) wird festgestellt:
Das Gebiet wird wie folgt begrenzt:
Farmsener Landstraße - über das Flurstück 7122 (alt: 9), Nordostgrenze des Flurstücks 7119 (alt: 9), Nordost- und Südostgrenze des Flurstücks 7121 (alt: 5981), Südostgrenzen der Flurstücke 7117 und 7116 (alt: 5981) der Gemarkung Volksdorf - Meiendorfer Weg.",,dl-de-by-1.0,,Landesbetrieb Geoinformation und Vermessung (LGV) Hamburg,,,,,x,x,,,,,,,,,,,,,,,,
d,hamburg.de,,Bebauungsplan Eppendorf 7 Hamburg,http://www.hamburg.de/bebauungsplaene-online.de,PDF,"Der Bebauungsplan Eppendorf 7 für den Geltungsbereich Offakamp-Bahnanlagen-Tarpenbekstraße-Lokstedter Weg- Osterfeldstraße (Bezirk Hamburg-Nord, Ortsteil 405) wird festgestellt.",,dl-de-by-1.0,,Landesbetrieb Geoinformation und Vermessung (LGV) Hamburg,,,,,x,x,,,,,,,,,,,,,,,,
d,hamburg.de,,Bebauungsplan Nienstedten 11-Osdorf 9-Iserbrook 11 Hamburg,http://www.hamburg.de/bebauungsplaene-online.de,PDF,"Der Bebauungsplan Nienstedten  11 / Osdorf 9 / Iserbrook  11  für   das  Plangebiet   Schenefelder  Landstraße   - Isfeldstraße - Grotefendweg -  Bockhorst - Wildenbruch­straße  - Nordgrenze  des Flurstücks  1874 der  Gemarkung Osdorf   - Adalbertstraße   - Dörpfeldstraße   - Marconi­straße - Reichskanzlerstraße - Nordgrenzen  der Flurstücke 2032 und 2031 der Gemarkung Osdorf - Langelohstraße - Jenischstraße - Ohnhorststraße  - Bahnanlagen  - Jürgens­allee   - Georg-Bonne-Straße   - Nienstedtener  Straße  - Rupertistraße - Eichendorffstraße	- Manteuffelstraße (Bezirk Altona, Ortsteile 220, 221 und 224) wird festgestellt.",,dl-de-by-1.0,,Landesbetrieb Geoinformation und Vermessung (LGV) Hamburg,,,,,x,x,,,,,,,,,,,,,,,,
d,hamburg.de,,Bebauungsplan Horn 22 Hamburg,http://www.hamburg.de/bebauungsplaene-online.de,PDF,"Der Bebauungsplan Horn 22 für das Plangebiet Pagenfelder Platz - Rennbahnstraße - Washingtonallee - Sandkamp - Posteltsweg - Hasencleverstraße - Weddestraße (Bezirk Hamburg-Mitte, Ortsteil 129) wird festgestellt.",,dl-de-by-1.0,,Landesbetrieb Geoinformation und Vermessung (LGV) Hamburg,,,,,x,x,,,,,,,,,,,,,,,,
d,hamburg.de,,Bebauungsplan Rotherbaum 29 Hamburg,http://www.hamburg.de/bebauungsplaene-online.de,PDF,"Der Bebauungsplan Rotherbaum 29 für den Geltungsbereich zwischen Grindelallee und Bundesstraße (Bezirk Eimsbüttel, Ortsteil 311) wird festgestellt.
Das Gebiet wird wie folgt begrenzt:
Rentzelstraße - Grindelallee - Bundesstraße.",,dl-de-by-1.0,,Landesbetrieb Geoinformation und Vermessung (LGV) Hamburg,,,,,x,x,,,,,,,,,,,,,,,,
d,hamburg.de,,Organigramm des Bezirksamtes Hamburg-Nord (aktuell),http://www.hamburg.de/hamburg-nord/,PDF,Organigramm des Bezirksamtes Hamburg-Nord.,,dl-de-by-1.0,,"Bezirksämter, Bezirksamt Hamburg-Nord",,,,x,,,,,,,,,,,,,,,,,x,
d,hamburg.de,,Sponsoringbericht der FB - 1. Hj 2013 (Hamburg),http://www.hamburg.de/sponsoring,DATA,"Bericht der Finanzbehörde über Zuwendungen in Form von Sponsoring, Spenden und mäzenatischen Schenkungen. Er beinhaltet die von der Finanzbehörde und den direkten hamburgischen Mehrheitsbeteiligungen (öffentlichen Unternehmen) aus ihrem Zuständigkeitsbereich angenommenen privaten Zuwendungen in Form von Sponsoring, Spenden und mäzenatischen Schenkungen ab 50.000 Euro im Einzelwert und die von den hamburgischen Mehrheitsbeteiligungen aus ihrem Zuständigkeitsbereich geleisteten Spenden und spendenähnlichen Zuwendungen über 2.500 Euro im Einzelwert.",,dl-de-by-1.0,,"Finanzbehörde, Organisation und Zentrale Dienste",,,,x,,,,,,,,,,,,,,,,,x,
d,hamburg.de,,Bebauungsplan Barmbek-Nord 25 Hamburg,http://www.hamburg.de/bebauungsplaene-online.de,PDF,"Der Bebauungsplan Barmbek-Nord 25 für den Geltungsbereich Fuhlsbüttler Straße von der Nordgrenze des Flurstücks 2512 bis zur Tischbeinstraße mit den einmündenden Straßen Lauensteinstraße bis Hartzloh, Langenfort bis zur Ostgrenze des Flurstücks 74, Dennerstraße bis Mildestieg und Alte Wöhr sowie Neue Wöhr bis zur Westgrenze des Flurstücks 2138 einschließlich angrenzender Flurstücksteile der Gemarkung Barmbek (Bezirk Hamburg-Nord, Ortsteile 428 und 429) wird festgestellt.",,dl-de-by-1.0,,Landesbetrieb Geoinformation und Vermessung (LGV) Hamburg,,,,,x,x,,,,,,,,,,,,,,,,
d,hamburg.de,,Bebauungsplan Lurup 21 Hamburg,http://www.hamburg.de/bebauungsplaene-online.de,PDF,"Der Bebauungsplan Lurup 21 für den Geltungsbereich Langbargheide - Rispenweg - Ostgrenze des Flurstücks 1282, Nordgrenzen der Flurstücke 1290 bis 12931 über das Flurstück 1293 der Gemarkung Lurup - Ammernweg (Bezirk Altona, Ortsteil 219) wird festgestellt.",,dl-de-by-1.0,,Landesbetrieb Geoinformation und Vermessung (LGV) Hamburg,,,,,x,x,,,,,,,,,,,,,,,,
d,hamburg.de,,Bebauungsplan Barmbek-Sued 26 Hamburg,http://www.hamburg.de/bebauungsplaene-online.de,PDF,"Der Bebauungsplan Barmbek-Süd 26 für den Geltungsbereich Pfenningsbusch-Alter Teichweg-über das Flurstück 3727 der Gemarkung Barmbek-Reyesweg-Damerowsweg-Kraepelinweg (Bezirk Hamburg-Nord, Ortsteil 423) wird festgestellt.",,dl-de-by-1.0,,Landesbetrieb Geoinformation und Vermessung (LGV) Hamburg,,,,,x,x,,,,,,,,,,,,,,,,
d,hamburg.de,,Bebauungsplan Winterhude 36-Alsterdorf 18 Hamburg,http://www.hamburg.de/bebauungsplaene-online.de,PDF,"Der Bebauungsplan Winterhude 36/Alsterdorf 18 für den Geltungsbereich zwischen Bahntrasse, Hindenburgstraße und Carl-Cohn-Straße (Bezirk Hamburg-Nord, Ortsteile 408, 407) wird festgestellt.
Das Gebiet wird wie folgt begrenzt:
Carl-Cohn-Straße - Nordgrenze des Flurstücks 2690 (Bahnanlage) der Gemarkung Winterhude - Hindenburgstraße - Südgrenze des Flurstücks 2552 der Gemarkung Winterhude.",,dl-de-by-1.0,,Landesbetrieb Geoinformation und Vermessung (LGV) Hamburg,,,,,x,x,,,,,,,,,,,,,,,,
d,hamburg.de,,Bebauungsplan Horn 34 Hamburg,http://www.hamburg.de/bebauungsplaene-online.de,PDF,"Der Bebauungsplan Horn 34 für den Geltungsbereich Querkamp-Dahrendorfweg-Legienstraße-Am Horner Moor (Bezirk Hamburg-Mitte, Ortsteil 130) wird festgestellt.",,dl-de-by-1.0,,Landesbetrieb Geoinformation und Vermessung (LGV) Hamburg,,,,,x,x,,,,,,,,,,,,,,,,
d,hamburg.de,,Bebauungsplan Lokstedt 56 Hamburg,http://www.hamburg.de/bebauungsplaene-online.de,PDF,"Der Bebauungsplan Lokstedt 56 für den Geltungsbereich östlich und westlich des Grandwegs zwischen Veilchenweg, Platanenallee und Lokstedter Steindamm (Bezirk Eimsbüttel, Ortsteil 317) wird festgestellt.
Das Plangebiet wird wie folgt begrenzt:
Veilchenweg-West-und Nordgrenze des Flurstücks 2072 (Hans-Heinrich-Sievert-Kampfbahn) der Gemarkung Lokstedt- Grandweg- Nordgrenzen der Flurstücke 4163 und 4172, Westgrenze des Flurstücks 1103 der Gemarkung Lokstedt- Platanenallee-Lokstedter Steindamm-Bezirksgrenze-über das Flurstück 4408 (Lokstedter Steindamm), Süd-und Ostgrenze des Flurstücks 4172, Ost- und Südgrenze des Flurstücks 1112 über das Flurstück 4390 (Grandweg) der Gemarkung Lokstedt.",,dl-de-by-1.0,,Landesbetrieb Geoinformation und Vermessung (LGV) Hamburg,,,,,x,x,,,,,,,,,,,,,,,,
d,hamburg.de,,Bebauungsplan Langenhorn 47 Hamburg,http://www.hamburg.de/bebauungsplaene-online.de,PDF,"Der Bebauungsplan Langenhorn 47 für den Geltungsbereich Rittmerskamp-von hier über das Flurstück 3755 der Gemarkung Langenhorn zur Langenhorner Chaussee-Krohnstieg (Bezirk Hamburg-Nord, Ortsteil 432) wird festgestellt.",,dl-de-by-1.0,,Landesbetrieb Geoinformation und Vermessung (LGV) Hamburg,,,,,x,x,,,,,,,,,,,,,,,,
d,hamburg.de,,Bebauungsplan St.Georg 18 Hamburg,http://www.hamburg.de/bebauungsplaene-online.de,PDF,"Der Bebauungsplan St. Georg 18 für den Geltungsbereich St. Georgs Kirchhof - Alstertwiete - An der Alster-Außenalster - An der Alster - Nordostgrenze des Flurstücks 155 der Gemarkung St. Georg-Nord - Koppel (Bezirk Hamburg-Mitte, Ortsteil 114) wird festgestellt.",,dl-de-by-1.0,,Landesbetrieb Geoinformation und Vermessung (LGV) Hamburg,,,,,x,x,,,,,,,,,,,,,,,,
d,hamburg.de,,WFS INSPIRE Bodennutzung FNP Hamburg,,WFS,"Das Planwerk Flächennutzungsplan (FNP), welches die geplante künftige Funktion von Flächen oder ihren sozioökonomischen Zweck sowie Restriktionen für die Gesamtfläche der Freien und Hansestadt Hamburg beschreibt, wird von diesem WebFeatureService (WFS) bereitgestellt.

OGC:WFS


Weitere Daten des Dienstes, die nicht standard-konform (ISO 19119) hinterlegt werden können, zum Teil gemäß INSPIRE-Direktive aber bereit zu stellen sind*:


Systemumgebung: ArcGIS Server
(environmentDescription/gco:CharacterString= ArcGIS Server)



---
* Nähere Informationen zur INSPIRE-Direktive: http://inspire.jrc.ec.europa.eu/implementingRulesDocs_md.cfm",,dl-de-by-1.0,,Landesbetrieb Geoinformation und Vermessung (LGV) Hamburg,,,,,x,x,,,,,,,,,,,,,,,,
d,hamburg.de,,Bebauungsplan Billstedt 92 Hamburg,http://www.hamburg.de/bebauungsplaene-online.de,PDF,"Der Bebauungsplan Billstedt 92 für den Geltungsbereich zwischen Glinder Straße und Öjendorfer Höhe, beiderseits Merkenstraße, Mattkamp und Archenholzstraße (Bezirk Hamburg-Mitte, Ortsteil 131) wird festgestellt.
Das Gebiet wird wie folgt begrenzt:
Archenholzstraße - Schleemer Bach - Jenfelder Bach - Glinder Straße - Reinskamp - Nordgrenze des Flurstücks 584, Östgrenzen der Flurstücke 910 und 586, Nord- und Ostgrenzen der Flurstücke 1550 und 600, Ostgrenzen der Flurstücke 601 und 602 der Gemarkung Ojendorf - Öjendorfer Höhe - Merkenstraße - Cottaweg - über das Flurstück 714, Westgrenze des Flurstücks 715, Südgrenzen der Flurstücke 720 und 729, Westgrenze des Flurstücks 1313 (Luisenhofstieg), über die Flurstücke 734 und 730, Südgrenze des Flurstücks 1568, über das Flurstück 1566 der Gemarkung Öjendorf.",,dl-de-by-1.0,,Landesbetrieb Geoinformation und Vermessung (LGV) Hamburg,,,,,x,x,,,,,,,,,,,,,,,,
d,hamburg.de,,Bebauungsplan Winterhude 10 Hamburg,http://www.hamburg.de/bebauungsplaene-online.de,PDF,"Der Bebauungsplan Winterhude 10 für den Geltungsbereich Jarrestraße - Großheidestraße - Osterbekkanal - Westgrenze des Flurstücks 3384, über das Flurstück 3086, Nordgrenze des Flurstücks 3086, Westgrenzen der Flurstücke 3384, 3383 und 3382 der Gemarkung Winterhude (Bezirk HamburgNord, Ortsteil 411) wird festgestellt.",,dl-de-by-1.0,,Landesbetrieb Geoinformation und Vermessung (LGV) Hamburg,,,,,x,x,,,,,,,,,,,,,,,,
d,hamburg.de,,Bebauungsplan Wandsbek 75 Hamburg,http://www.hamburg.de/bebauungsplaene-online.de,PDF,"Der Bebauungsplan Wandsbek 75 für den Geltungsbereich Königsreihe - Wandsbeker Königstraße - Brauhausstieg - Brauhausstraße (Bezirk Wandsbek, Ortsteil 505) wird festgestellt.",,dl-de-by-1.0,,Landesbetrieb Geoinformation und Vermessung (LGV) Hamburg,,,,,x,x,,,,,,,,,,,,,,,,
d,hamburg.de,,Bebauungsplan Rissen 40 Hamburg,http://www.hamburg.de/bebauungsplaene-online.de,PDF,"Der Bebauungsplan Rissen 40 für den Geltungsbereich südlich Sülldorfer Landstraße zwischen Ole Kohdrift und Rissener Busch (Bezirk Altona, Ortsteil 226) wird festgestellt.
Das Gebiet wird  wie folgt  begrenzt:
Ole Kohdrift - Wedeler Landstraße - über die Flurstücke 3656, 587 und 4697 der Gemarkung Rissen - Grete­ Nevermann-Weg - Sülldorfer Landstraße - über das Flur­ stück 459, Ostgrenze des Flurstücks 2466 der Gemarkung Rissen - Alte Sülldorfer Landstraße - Rissener Landstraße - Ostgrenzen.der Flurstücke 4044 und 3915 der Gemarkung Rissen - Rissener Busch - Herwigredder - Raalandsweg -Achter de Höf - Westgrenzen der Flurstücke 784 und 785 der Gemarkung Rissen - Raalandsweg - Westgrenze des Flurstücks 762 der Gemarkung Rissen - Rissener Dorfstraße.",,dl-de-by-1.0,,Landesbetrieb Geoinformation und Vermessung (LGV) Hamburg,,,,,x,x,,,,,,,,,,,,,,,,
d,hamburg.de,,Bebauungsplan Lokstedt 11 Hamburg,http://www.hamburg.de/bebauungsplaene-online.de,PDF,"Der Bebauungsplan Lokstedt 11 für den Geltungsbereich Grandweg-Veilchenweg-Lokstedter Steindamm-Gemarkungsgrenze Lokstedt/Eppendorf-über die Flurstücke 3046 und 2080 der Gemarkung Lokstedt (Bezirk Eimsbüttel, Ortsteil 317) wird festgestellt.",,dl-de-by-1.0,,Landesbetrieb Geoinformation und Vermessung (LGV) Hamburg,,,,,x,x,,,,,,,,,,,,,,,,
d,hamburg.de,,Bebauungsplan Rahlstedt 108 Blatt 2 Hamburg,http://www.hamburg.de/bebauungsplaene-online.de,PDF,"Der Bebauungsplan Rahlstedt 108 für den Geltungsbereich nördlich Sieker Landstraße und westlich der Straße Höltigbaum (Bezirk Wandsbek, Ortsteil 526) wird festgestellt.
Das Gebiet wird wie folgt begrenzt:
Sieker Landstraße - über das Flurstück 1390, Südgrenzen der Flurstücke 54 und 978, Westgrenze des Flurstücks 978 der Gemarkung Neurahlstedt - Pahlblöckensredder - Süd- und Westgrenze des Flurstücks 46 der Gemarkung Neurahlstedt - Westgrenze des Flurstücks 3784 - Südgrenze des Flurstücks 2122 (Boltwischen), über das Flurstück 2122, West- und Nordgrenze des Flurstücks 2122, über das Flurstück 2122, Nordwestgrenzen der Flurstücke 4027 und 3762, Ostgrenzen der Flurstücke 3762, 3633 (Neurahlstedter Graben), 3878 und 3633 (Neurahlstedter Graben) der Gemarkung Oldenfelde -Ostgrenzen der Flurstücke 1224, 1169 und 1178, über das Flurstück 1178, Ostgrenzen der Flurstücke 1178 und 1171, Südgrenzen der Flurstücke 1171 und 1178, Ostgrenzen der Flurstücke 54 und 1390, Südgrenze des Flurstücks 1390, über das Flurstück 1390, Ostgrenzen der Flurstücke 1390 und 1389 der Gemarkung Neurahlstedt.",,dl-de-by-1.0,,Landesbetrieb Geoinformation und Vermessung (LGV) Hamburg,,,,,x,x,,,,,,,,,,,,,,,,
d,hamburg.de,,Bebauungsplan Hamburg-Altstadt 23 Hamburg,http://www.hamburg.de/bebauungsplaene-online.de,PDF,"Der Bebauungsplan Hamburg-Altstadt 23 für den Geltungsbereich Schauenburger Straße - Domstraße - Südgrenze des Flurstücks 1636 der Gemarkung Hamburg-Altstadt - Pelzerstraße ( Bezirk Hamburg-Mitte, Ortsteil 102 ) wird festgestellt.",,dl-de-by-1.0,,Landesbetrieb Geoinformation und Vermessung (LGV) Hamburg,,,,,x,x,,,,,,,,,,,,,,,,
d,hamburg.de,,Bebauungsplan Niendorf 80/Schnelsen 81 Hamburg,http://www.hamburg.de/bebauungsplaene-online.de,PDF,"Der Bebauungsplan Niendorf 80/Schnelsen 81 für das Gebiet südlich der Wendlohstraße zwischen Frohmestraße/ Friedrich-Ebert-Straße und der Straße Steendammswisch (Bezirk Eimsbüttel, Ortsteile 318, 319) wird festgestellt.
Das Gebiet wird wie folgt begrenzt:
Wendlohstraße - Steendammswisch - Südgrenzen der Flurstücke 1885 und 7025 (Schippelsmoorgraben), Ostgrenze des Flurstücks 7744 der Gemarkung Niendorf - Blankenburger Weg - Friedrich-Ebert-Straße - Frohmestraße.",,dl-de-by-1.0,,Landesbetrieb Geoinformation und Vermessung (LGV) Hamburg,,,,,x,x,,,,,,,,,,,,,,,,
